Item Number,Level 1,Level 2,Level 3,Level 4,Level 5,Description Line 1_x,Brand Name,Pack Size,Unit of Measure_x,Priced by Weight,Description Line 2,Description Line 3,Class Name,Special Order,Item Image,On Hand Quantity_x,Item Avg. Weight,Due Date,Unit of Measure_y,Description Line 1_y,On Hand Quantity_y,Quantity Ordered,Open Balance,Expected Date
55044,30.55,30.15,29.7,28.55,25.2,Olives Stuffed Jalapeno 6/7.8oz*,Divina,6/7.8oz,CASE,N,,,OLIVES,Y,,1,0.0,/  /,CASE,Olives Stuffed Jalapeno 6/7.8oz*,1,2.0,2.0,08/03/23
55504,19.05,18.8,18.55,17.8,15.7,White Peach Iced Tea,Teatulia,12/12oz,CASE,N,,,COFFEE & TEA,N,,0,0.0,/  /,CASE,White Peach Iced Tea,0,5.0,5.0,07/27/23
57001,12.1,12.1,11.75,11.3,9.95,Taleggio,Auricchio,5lb,PC.,Y,115,,CHEESE ITALY,N,,0,5.0,/  /,PC.,Taleggio,0,10.0,10.0,07/31/23
59006,70.55,69.55,68.6,65.85,58.1,Picholine Olives with Pits,Barnier,2/5.5lb,CASE,N,209,,OLIVES,N,,4,0.0,/  /,CASE,Picholine Olives with Pits,4,3.0,3.0,08/03/23
59203,71.95,70.95,69.95,67.15,59.25,Madeleine Pure Butter,St. Michel,70/1.58oz,CASE,N,,,PATISSERIES,N,,4,0.0,/  /,CASE,Madeleine Pure Butter,4,2.0,2.0,07/31/23
59223,37.55,37.0,36.5,35.05,30.95,Cake Raspberry Blueberry Raw,Nat's Raw,12/65g,CASE,N,,,CAKES & PIES,N,,2,0.0,/  /,CASE,Cake Raspberry Blueberry Raw,2,1.0,1.0,07/31/23
59226,37.4,36.9,36.35,34.9,30.8,Cake Lime Mango Raw,Nat's Raw,12/65g,CASE,N,,,CAKES & PIES,N,,2,0.0,/  /,CASE,Cake Lime Mango Raw,2,2.0,2.0,07/31/23
59228,37.55,37.0,36.5,35.05,30.95,Cake Raspberry Passion Fruit Raw,Nat's Raw,12/65g,CASE,N,,,CAKES & PIES,N,,0,0.0,/  /,CASE,Cake Raspberry Passion Fruit Raw,0,4.0,4.0,07/31/23
59430,117.95,116.3,114.65,110.1,97.15,Choc Couverture Misterio 58%,Luker Cacao,22lb,CASE,N,D201,,CHOC COUVERTURE,N,,9,0.0,/  /,CASE,Choc Couverture Misterio 58%,9,6.0,6.0,07/31/23
59431,128.1,126.3,124.55,119.55,105.5,Choc Couverture Perla 64%,Luker Cacao,22lb,CASE,N,D209,,CHOC COUVERTURE,N,,3,0.0,/  /,CASE,Choc Couverture Perla 64%,3,3.0,3.0,07/31/23
59450,69.25,68.3,67.35,64.65,57.05,Cup Mini Dark Chocolate,ifigourmet,210ct,CASE,N,,,CHOCOLATE CUPS,N,,1,0.0,/  /,CASE,Cup Mini Dark Chocolate,1,1.0,1.0,07/31/23
60051,157.8,146.5,142.45,136.75,120.65,Beef Wellington,Gourmet Kitchen,100ct,CASE,N,B2018,,HORS D'OEUVRES,N,,0,0.0,07/26/23,CASE,Beef Wellington,0,20.0,20.0,07/26/23
60057,114.15,114.15,111.0,106.55,94.0,Wild Mushroom Tart,Gourmet Kitchen,100ct,CASE,N,M1026,,HORS D'OEUVRES,N,,3,0.0,07/26/23,CASE,Wild Mushroom Tart,3,15.0,15.0,07/26/23
60061,137.55,135.6,133.75,128.4,113.3,Spring Roll Maui Shrimp,Gourmet Kitchen,100ct,CASE,N,S5036,,HORS D'OEUVRES,N,,0,0.0,07/26/23,CASE,Spring Roll Maui Shrimp,0,15.0,15.0,07/26/23
60069,105.1,103.65,102.2,98.1,86.55,Arancini Asparagus & Mushrooms,Gourmet Kitchen,100ct,CASE,N,V2164,,HORS D'OEUVRES,N,,0,0.0,07/26/23,CASE,Arancini Asparagus & Mushrooms,0,15.0,15.0,07/26/23
60075,196.1,187.8,185.2,177.8,156.85,Chocolate Truffle Assortment,Gourmet Kitchen,210ct,CASE,N,M9194,,CHOC BONBONS,N,,7,0.0,07/26/23,CASE,Chocolate Truffle Assortment,7,5.0,5.0,07/26/23
60078,99.85,98.45,97.1,93.2,82.25,Coney Island Franks,Gourmet Kitchen,100ct,CASE,N,F1008,,HORS D'OEUVRES,N,,0,0.0,07/26/23,CASE,Coney Island Franks,0,5.0,5.0,07/26/23
60083,134.9,131.05,127.4,122.3,107.95,Empanada Short Rib & Manchego,Gourmet Kitchen,100ct,CASE,N,B2202,,HORS D'OEUVRES,N,,5,0.0,07/26/23,CASE,Empanada Short Rib & Manchego,5,10.0,10.0,07/26/23
60097,127.15,125.35,123.6,118.7,104.7,GF Quinoa and Zuchini Fritter,Gourmet Kitchen,100ct,CASE,N,OPD110,,HORS D'OEUVRES,N,,5,0.0,07/26/23,CASE,GF Quinoa and Zuchini Fritter,5,5.0,5.0,07/26/23
61000,165.0,165.0,165.0,154.0,135.9,Cherries in Kirsch Griottes,Toques de Franc,6/37oz,CASE,N,,,FRUITS,N,,2,0.0,/  /,CASE,Cherries in Kirsch Griottes,2,1.0,1.0,08/08/23
61009,219.25,219.25,0.0,190.0,167.65,Tamarind Wet Paste,Pacific,50/14oz,CASE,N,,,ASIAN FOODS,N,,1,0.0,/  /,CASE,Tamarind Wet Paste,1,2.0,2.0,08/01/23
61014,197.7,197.7,192.2,184.5,162.8,Sweety Drops Peruvian Peppers,Divina,6/6.6lb,CASE,N,,,VEGETABLES,N,,2,0.0,/  /,CASE,Sweety Drops Peruvian Peppers,2,4.0,4.0,08/03/23
61016,87.25,0.0,0.0,81.4,71.85,Sambal Oelek,Huy Fong,4/1gal,CASE,N,,,ASIAN SAUCES,N,,-1,0.0,/  /,CASE,Sambal Oelek,-1,20.0,20.0,08/01/23
61025,69.25,69.25,68.25,64.6,57.0,Coconut Milk 12/1L,Aroy-D,12/1L,CASE,N,,,ASIAN FOODS,N,,14,0.0,/  /,CASE,Coconut Milk 12/1L,14,20.0,20.0,08/01/23
61030,143.25,141.2,139.25,133.7,117.95,Agave Amber,Chantico,4/1gal,CASE,N,,,SUGAR & FONDANT,N,,3,0.0,/  /,CASE,Agave Amber,3,4.0,4.0,07/31/23
61033,143.25,141.2,139.25,133.7,117.95,Agave Nectar Wild Light,Chantico,4/139oz,CASE,N,,,SUGAR & FONDANT,N,,0,0.0,/  /,CASE,Agave Nectar Wild Light,0,12.0,12.0,07/31/23
61035,31.6,30.25,29.85,28.65,25.25,Anasazi Beans 10lb,Adobe Milling,10lb,BAG,N,,,BEANS,N,,1,0.0,07/24/23,BAG,Anasazi Beans 10lb,1,10.0,10.0,07/31/23
61036,153.25,151.1,149.0,143.0,126.2,Wasabi Paste Frozen,Marui,6/26.8OZ,CASE,N,,,ASIAN FOODS,N,,0,0.0,07/25/23,CASE,Wasabi Paste Frozen,0,1.0,1.0,07/25/23
62101,2.5,2.3,2.25,2.15,1.9,Raisins Black Thompson Select,Potenza,30lb,CASE,Y,,,FRUITS,N,,6,30.0,/  /,CASE,Raisins Black Thompson Select,6,3.0,3.0,08/08/23
62115,50.6,49.9,49.2,47.2,41.65,Camembert,La Petit Reine,6/8.8oz,CASE,N,,,CHEESE FRANCE,N,,0,0.0,/  /,CASE,Camembert,0,6.0,6.0,07/31/23
62126,15.0,15.0,14.6,14.0,12.4,Himalayan Pink Salt,D'Allasandro,35oz,PC.,N,,,SALT,N,,3,0.0,/  /,PC.,Himalayan Pink Salt,5,12.0,12.0,07/26/23
62131,142.9,140.9,138.95,133.35,117.7,Le Delice du Jura Reblechon,Francais,6/1lb,CASE,N,,,CHEESE FRANCE,N,,0,0.0,/  /,CASE,Le Delice du Jura Reblechon,0,1.0,1.0,07/31/23
62140,55.7,54.9,54.15,52.0,45.85,Salt Sea Fine Blue,La Baleine,12/26.5oz,CASE,N,,,SALT,N,,2,0.0,/  /,CASE,Salt Sea Fine Blue,2,2.0,2.0,08/08/23
63009,5.75,5.65,5.6,5.35,4.75,Chorizo Bulk,Old Style,4/5lb,CASE,Y,CHR5V20,,SAUSAGE,N,,3,21.0,/  /,CASE,Chorizo Bulk,3,6.0,6.0,07/28/23
63017,6.0,5.95,5.85,5.6,4.95,Pork Rocky Brat 4:1,Old Style,12lb,CASE,Y,RB14L12,,SAUSAGE,N,,2,13.0,/  /,CASE,Pork Rocky Brat 4:1,2,4.0,4.0,07/28/23
63061,9.3,0.0,0.0,8.7,7.65,Rocky Brats Buffalo & Pork 3:1,Old Style,12lb,CASE,Y,RB33L12,,SAUSAGE,N,,4,13.0,/  /,CASE,Rocky Brats Buffalo & Pork 3:1,4,3.0,3.0,07/28/23
63065,8.9,0.0,0.0,8.3,7.3,Grn Chili Cilantro Chicken 4:1,Old Style,12lb,CASE,Y,CHG4L12,,SAUSAGE,N,,0,13.0,/  /,CASE,Grn Chili Cilantro Chicken 4:1,0,8.0,8.0,07/28/23
63078,5.75,5.65,5.6,5.35,4.75,Green Chili Cilantro Pork Bulk*,Old Style,20lb,CASE,Y,PGC5V20,,SAUSAGE,Y,,2,21.0,/  /,CASE,Green Chili Cilantro Pork Bulk*,2,4.0,4.0,07/28/23
63201,60.0,59.2,58.35,56.0,49.45,"Chicken Pot Pie 5""",Hinman's,"6/5""",CASE,N,,,CAKES & PIES,N,,1,0.0,07/26/23,CASE,"Chicken Pot Pie 5""",1,5.0,5.0,07/26/23
63203,72.15,71.15,70.15,67.35,59.45,Neopolitan Mixed Hand Pies*,Hinman's,6/3ct,CASE,N,,,CAKES & PIES,Y,,0,0.0,07/26/23,CASE,Neopolitan Mixed Hand Pies*,0,2.0,2.0,07/26/23
63223,67.4,66.45,65.5,62.9,55.5,White Sandwich Loaf GF,OMG,4/31oz,CASE,N,,,BREAD,N,,17,0.0,07/25/23,CASE,White Sandwich Loaf GF,17,50.0,50.0,07/25/23
63224,64.2,63.3,62.4,59.9,52.85,5 Grain Sandwich Loaf GF,OMG,4/31oz,CASE,N,,,BREAD,N,,3,0.0,07/25/23,CASE,5 Grain Sandwich Loaf GF,3,10.0,10.0,07/25/23
63225,68.4,67.45,66.5,63.85,56.35,Burger Bun GF,OMG,32/3.2oz,CASE,N,,,BREAD,N,,9,0.0,07/25/23,CASE,Burger Bun GF,9,20.0,20.0,07/25/23
63226,51.6,50.9,50.2,48.15,42.5,Dinner Roll White Indivd Wrap GF,OMG,48ct,CASE,N,,,BREAD,N,,9,0.0,07/25/23,CASE,Dinner Roll White Indivd Wrap GF,9,40.0,40.0,07/25/23
63293,148.1,148.1,137.5,128.35,113.25,Milk Powder High Heat 25lb*,Potenza,25lb,CASE,N,,,DAIRY,Y,,0,0.0,07/26/23,CASE,Milk Powder High Heat 25lb*,0,1.0,1.0,07/26/23
64001,132.4,128.6,0.0,120.0,105.9,Isomalt,PatisFrance,2/8.8lb,CASE,N,,,SUGAR & FONDANT,N,,2,0.0,/  /,CASE,Isomalt,2,3.0,3.0,08/08/23
65488,32.3,31.85,31.4,30.15,26.6,Juice Melon Hydr8 6/16oz,Pure Green,6/16oz,CASE,N,,,BEVERAGE JUICE,N,,9,0.0,/  /,CASE,Juice Melon Hydr8 6/16oz,15,85.0,85.0,08/04/23
65491,30.9,30.45,30.0,28.8,25.45,Juice Active Charcoal 6/16oz,Pure Green,6/16oz,CASE,N,,,BEVERAGE JUICE,N,,13,0.0,/  /,CASE,Juice Active Charcoal 6/16oz,13,12.0,12.0,08/04/23
65493,32.3,31.85,31.4,30.15,26.6,Juice Shots Green Boost,Pure Green,12ct,CASE,N,,,BEVERAGE JUICE,N,,-3,0.0,/  /,CASE,Juice Shots Green Boost,3,95.0,95.0,08/04/23
65498,32.3,31.85,31.4,30.15,26.6,Juice Coconut Hydr8 6/16oz,Pure Green,6/16oz,CASE,N,,,BEVERAGE JUICE,N,,32,0.0,/  /,CASE,Juice Coconut Hydr8 6/16oz,38,30.0,30.0,08/04/23
65499,32.3,31.85,31.4,30.15,26.6,Juice Rockin' Beet 6/16oz*,Pure Green,6/16oz,CASE,N,,,BEVERAGE JUICE,N,,49,0.0,/  /,CASE,Juice Rockin' Beet 6/16oz*,55,20.0,20.0,08/04/23
65500,32.3,31.85,31.4,30.15,26.6,Juice Shots Heartbeet,Pure Green,12ct,CASE,N,,,BEVERAGE JUICE,N,,-7,0.0,/  /,CASE,Juice Shots Heartbeet,-1,75.0,75.0,08/04/23
65889,61.5,60.65,59.8,57.4,50.65,Greek Olive Mix Pitted,Divina,2/5lb,CASE,N,D0240,,OLIVES,N,,1,0.0,/  /,CASE,Greek Olive Mix Pitted,1,14.0,14.0,08/03/23
65891,35.05,32.35,30.05,28.05,24.75,Xanthan Gum SM,Potenza,28oz,PC.,N,,,TECHNCAL NGRDNT,N,,1,0.0,07/26/23,PC.,Xanthan Gum SM,2,6.0,6.0,07/26/23
65899,16.0,11.3,11.15,10.7,9.45,Black Mustard Seeds,Potenza,20oz,PC.,N,,,SPICES,N,,6,0.0,/  /,PC.,Black Mustard Seeds,6,6.0,6.0,07/26/23
66138,338.35,314.2,305.45,293.25,258.75,Pistachio Paste,Dreidoppel,6/1kg,CASE,N,,,PASTRY INGRDNTS,N,,2,0.0,/  /,CASE,Pistachio Paste,2,1.0,1.0,07/31/23
66142,433.7,402.7,391.55,375.9,331.65,Strawberry Paste,Dreidoppel,6/1kg,CASE,N,,,PASTRY INGRDNTS,N,,1,0.0,/  /,CASE,Strawberry Paste,1,1.0,1.0,07/31/23
66159,77.75,77.75,75.6,72.55,64.0,Mustard Dijon Tarragon Retail*,Fallot,12/7.4oz,CASE,N,,,MUSTARD,Y,,0,0.0,/  /,CASE,Mustard Dijon Tarragon Retail*,0,2.0,2.0,08/08/23
66167,386.3,358.7,348.75,334.8,295.4,Orange Paste*,Dreidoppel,6/1kg,CASE,N,,,PASTRY INGRDNTS,Y,,0,0.0,/  /,CASE,Orange Paste*,0,1.0,1.0,07/31/23
66170,110.8,110.8,107.75,103.45,91.25,Pistachio Paste DGF 1kg,DGF,1kg,TUB,N,,,PASTRY INGRDNTS,N,,4,0.0,/  /,TUB,Pistachio Paste DGF 1kg,4,1.0,1.0,07/31/23
